-0.029851168394088745,0.029851313680410385,0.029851311817765236,-0.029851170256733894,0.0007181376568041742,0.000718162686098367,0.000718139810487628,0.0007181585533544421,0.001633274368941784,0.001633235951885581,0.0016332706436514854,0.0016332361847162247
-0.03821852430701256,0.046502694487571716,0.041443247348070145,-0.03812706097960472,0.012332762591540813,0.013257630169391632,0.012211360968649387,0.012993241660296917,0.01830662228167057,0.01861107163131237,0.018546001985669136,0.01835702545940876
-0.0382353737950325,0.06238740682601929,0.052567023783922195,-0.0402890220284462,0.025841066613793373,0.027836930006742477,0.025684837251901627,0.027461575344204903,0.03497977927327156,0.035529956221580505,0.035354696214199066,0.035136692225933075
-0.0299111045897007,0.07734034210443497,0.06056264787912369,-0.03899519890546799,0.04036073759198189,0.043505653738975525,0.0400613471865654,0.042845163494348526,0.05165277421474457,0.05237480625510216,0.0520651713013649,0.05168674886226654
-0.021618977189064026,0.09224426001310349,0.06774930655956268,-0.03839373588562012,0.055157873779535294,0.05972974747419357,0.05477283149957657,0.05901382863521576,0.06832557916641235,0.06920503824949265,0.06884735077619553,0.0682540312409401
-0.013474986888468266,0.10726137459278107,0.07478491961956024,-0.03779437765479088,0.07038005441427231,0.0762154832482338,0.06995760649442673,0.07547831535339355,0.0849982351064682,0.0860290378332138,0.0856548473238945,0.08481519669294357
-0.005165122449398041,0.12206383049488068,0.08243215829133987,-0.036155831068754196,0.0863594263792038,0.09273135662078857,0.08590052276849747,0.09202221035957336,0.10167071968317032,0.10282613337039948,0.10240160673856735,0.1013515517115593
0.0031458481680601835,0.13662737607955933,0.09042491018772125,-0.034120675176382065,0.10269223153591156,0.10921098291873932,0.10209418833255768,0.10857806354761124,0.1183430552482605,0.11960076540708542,0.11909236758947372,0.1178617849946022
0.01145501434803009,0.15131893754005432,0.0981026291847229,-0.03261878341436386,0.1191091313958168,0.1256897896528244,0.11838056147098541,0.125121608376503,0.13501521944999695,0.13637222349643707,0.13581115007400513,0.1343388855457306
0.01975727640092373,0.16621020436286926,0.10539804399013519,-0.03162689134478569,0.13551262021064758,0.14215336740016937,0.13469070196151733,0.14163166284561157,0.15168720483779907,0.15313994884490967,0.15258200466632843,0.15078769624233246
0.028052372857928276,0.1811308115720749,0.11267334222793579,-0.03058154694736004,0.15190403163433075,0.1585862934589386,0.1509948968887329,0.1581234484910965,0.16835904121398926,0.16989491879940033,0.16935738921165466,0.16722039878368378
0.03634176030755043,0.19596481323242188,0.12012746930122375,-0.02924451418220997,0.16830705106258392,0.17499129474163055,0.16729311645030975,0.17461639642715454,0.1850307136774063,0.1866334229707718,0.18610383570194244,0.18364167213439941
0.044625431299209595,0.21076449751853943,0.12763166427612305,-0.027851713821291924,0.18472805619239807,0.19137968122959137,0.1835976392030716,0.19110848009586334,0.20170220732688904,0.20335820317268372,0.20283938944339752,0.2000419944524765
0.052901532500982285,0.2256239503622055,0.13501030206680298,-0.02665271796286106,0.20115479826927185,0.20775578916072845,0.1999138444662094,0.20758549869060516,0.21837352216243744,0.22007164359092712,0.21959544718265533,0.21641112864017487
0.057004403322935104,0.23983046412467957,0.1469816267490387,-0.023326119408011436,0.21754994988441467,0.2240281105041504,0.21605171263217926,0.22419193387031555,0.2350446879863739,0.2367570698261261,0.23620295524597168,0.23294100165367126
0.06110042706131935,0.2541421949863434,0.15963926911354065,-0.02017548680305481,0.23397774994373322,0.240200474858284,0.23208637535572052,0.24072173237800598,0.2517157196998596,0.2534353733062744,0.2527382969856262,0.24942633509635925
0.0651874914765358,0.272232323884964,0.17422837018966675,-0.018216008320450783,0.2505207061767578,0.2565086781978607,0.24854758381843567,0.2571975290775299,0.26838651299476624,0.2700980603694916,0.26967260241508484,0.2659584879875183
0.06897379457950592,0.29128047823905945,0.18981574475765228,-0.017070459201931953,0.26720717549324036,0.27328309416770935,0.2649967670440674,0.2737995386123657,0.2850571572780609,0.28676947951316833,0.28642988204956055,0.2822343409061432
0.07282224297523499,0.3102948069572449,0.20528843998908997,-0.015890883281826973,0.28383129835128784,0.2899661958217621,0.28139618039131165,0.290306031703949,0.30172765254974365,0.3034239411354065,0.3031996190547943,0.29850706458091736
